run_id	run_binary	omp	taskset	routine	key	size	iters	subject_ns	migrated_ns
epopenblas-omp4	ep_	4	0-3	etpsv	LTU/x2	1024	200	771575.7	768821.2
epopenblas-omp4	ep_	4	0-3	etpsv	LTU/x-1	128	200	11171.7	10958.1
epopenblas-omp4	ep_	4	0-3	etpsv	LTU/x-1	256	200	46063.5	44427.4
epopenblas-omp4	ep_	4	0-3	etpsv	LTU/x-1	512	200	186245.9	177519.3
epopenblas-omp4	ep_	4	0-3	etpsv	LTU/x-1	1024	200	757708.9	731737.9
parallel-blas-omp1	par_	1	0	etpsv	UNN	128	200	19791.8	19698.1
parallel-blas-omp1	par_	1	0	etpsv	UNN	256	200	78782.9	78433.3
parallel-blas-omp1	par_	1	0	etpsv	UNN	512	200	294743.6	294425.0
parallel-blas-omp1	par_	1	0	etpsv	UNN	1024	200	1235434.6	1234275.8
parallel-blas-omp1	par_	1	0	etpsv	UNN/x2	128	200	22830.8	22009.7
parallel-blas-omp1	par_	1	0	etpsv	UNN/x2	256	200	87119.0	85297.3
parallel-blas-omp1	par_	1	0	etpsv	UNN/x2	512	200	339196.5	339591.3
parallel-blas-omp1	par_	1	0	etpsv	UNN/x2	1024	200	1387583.3	1396284.2
parallel-blas-omp1	par_	1	0	etpsv	UNN/x-1	128	200	22810.4	21915.6
parallel-blas-omp1	par_	1	0	etpsv	UNN/x-1	256	200	88154.7	85356.1
parallel-blas-omp1	par_	1	0	etpsv	UNN/x-1	512	200	342565.3	336289.5
parallel-blas-omp1	par_	1	0	etpsv	UNN/x-1	1024	200	1406744.1	1366415.3
parallel-blas-omp1	par_	1	0	etpsv	UNU	128	200	19114.6	19116.7
parallel-blas-omp1	par_	1	0	etpsv	UNU	256	200	74561.2	75462.3
parallel-blas-omp1	par_	1	0	etpsv	UNU	512	200	296501.0	293109.1
parallel-blas-omp1	par_	1	0	etpsv	UNU	1024	200	1217104.6	1199003.5
parallel-blas-omp1	par_	1	0	etpsv	UNU/x2	128	200	21442.9	21659.7
parallel-blas-omp1	par_	1	0	etpsv	UNU/x2	256	200	84247.6	84678.4
parallel-blas-omp1	par_	1	0	etpsv	UNU/x2	512	200	335556.1	334176.6
parallel-blas-omp1	par_	1	0	etpsv	UNU/x2	1024	200	1396709.8	1396197.0
parallel-blas-omp1	par_	1	0	etpsv	UNU/x-1	128	200	22055.6	21748.7
parallel-blas-omp1	par_	1	0	etpsv	UNU/x-1	256	200	84316.9	84701.4
parallel-blas-omp1	par_	1	0	etpsv	UNU/x-1	512	200	334005.2	334647.9
parallel-blas-omp1	par_	1	0	etpsv	UNU/x-1	1024	200	1363161.9	1364572.3
parallel-blas-omp1	par_	1	0	etpsv	UTN	128	200	10148.5	10749.8
parallel-blas-omp1	par_	1	0	etpsv	UTN	256	200	40783.5	43375.2
parallel-blas-omp1	par_	1	0	etpsv	UTN	512	200	158002.8	173289.0
parallel-blas-omp1	par_	1	0	etpsv	UTN	1024	200	705855.5	734877.9
parallel-blas-omp1	par_	1	0	etpsv	UTN/x2	128	200	10475.2	13339.5
parallel-blas-omp1	par_	1	0	etpsv	UTN/x2	256	200	42713.4	52831.8
parallel-blas-omp1	par_	1	0	etpsv	UTN/x2	512	200	169823.5	239856.0
parallel-blas-omp1	par_	1	0	etpsv	UTN/x2	1024	200	742375.9	871781.9
parallel-blas-omp1	par_	1	0	etpsv	UTN/x-1	128	200	10488.9	13360.0
parallel-blas-omp1	par_	1	0	etpsv	UTN/x-1	256	200	42694.0	52828.2
parallel-blas-omp1	par_	1	0	etpsv	UTN/x-1	512	200	169956.1	208769.0
parallel-blas-omp1	par_	1	0	etpsv	UTN/x-1	1024	200	722843.5	915275.6
parallel-blas-omp1	par_	1	0	etpsv	UTU	128	200	10218.5	10751.6
parallel-blas-omp1	par_	1	0	etpsv	UTU	256	200	45364.6	44176.8
parallel-blas-omp1	par_	1	0	etpsv	UTU	512	200	160727.1	172462.9
parallel-blas-omp1	par_	1	0	etpsv	UTU	1024	200	681483.1	743097.8
parallel-blas-omp1	par_	1	0	etpsv	UTU/x2	128	200	10569.9	13315.4
parallel-blas-omp1	par_	1	0	etpsv	UTU/x2	256	200	43163.2	53268.2
parallel-blas-omp1	par_	1	0	etpsv	UTU/x2	512	200	170228.1	210210.2
parallel-blas-omp1	par_	1	0	etpsv	UTU/x2	1024	200	727420.0	920859.9
parallel-blas-omp1	par_	1	0	etpsv	UTU/x-1	128	200	10561.4	13355.6
parallel-blas-omp1	par_	1	0	etpsv	UTU/x-1	256	200	42911.3	53386.4
