run_id	omp	taskset	routine	key	size	iters	subject_ns	migrated_ns
par-omp4	4	0-3	wtrsv	UTN	256	200	142878.2	1178026.5
par-omp4	4	0-3	wtrsv	UTN	512	71	434288.6	4246388.0
par-omp4	4	0-3	wtrsv	UTU	128	200	44802.7	332103.9
par-omp4	4	0-3	wtrsv	UTU	256	200	135505.2	1092741.7
par-omp4	4	0-3	wtrsv	UTU	512	76	374295.4	3979999.4
par-omp4	4	0-3	wtrsv	UCN	128	200	49584.0	366635.7
par-omp4	4	0-3	wtrsv	UCN	256	200	153333.6	1240616.7
par-omp4	4	0-3	wtrsv	UCN	512	68	454642.6	4453756.3
par-omp4	4	0-3	wtrsv	UCU	128	200	45988.9	349090.5
par-omp4	4	0-3	wtrsv	UCU	256	200	143040.6	1154284.9
par-omp4	4	0-3	wtrsv	UCU	512	73	417164.3	4164378.2
par-omp4	4	0-3	wtrsv	LNN	128	200	47745.5	361753.9
par-omp4	4	0-3	wtrsv	LNN	256	200	154102.3	1186372.7
par-omp4	4	0-3	wtrsv	LNN	512	73	429661.0	4139842.7
par-omp4	4	0-3	wtrsv	LNU	128	200	40709.3	327321.7
par-omp4	4	0-3	wtrsv	LNU	256	200	138023.0	1108390.0
par-omp4	4	0-3	wtrsv	LNU	512	77	399137.8	3944416.2
par-omp4	4	0-3	wtrsv	LTN	128	200	47500.7	381680.6
par-omp4	4	0-3	wtrsv	LTN	256	200	132048.6	1127683.0
par-omp4	4	0-3	wtrsv	LTN	512	70	370430.6	4296816.1
par-omp4	4	0-3	wtrsv	LTU	128	200	42076.9	328402.8
par-omp4	4	0-3	wtrsv	LTU	256	200	125904.2	1073702.1
par-omp4	4	0-3	wtrsv	LTU	512	76	344226.3	3968808.6
par-omp4	4	0-3	wtrsv	LCN	128	200	49105.5	382416.2
par-omp4	4	0-3	wtrsv	LCN	256	200	136563.9	1195169.3
par-omp4	4	0-3	wtrsv	LCN	512	67	409077.9	4534017.6
par-omp4	4	0-3	wtrsv	LCU	128	200	44289.6	333562.6
par-omp4	4	0-3	wtrsv	LCU	256	200	125538.8	1141574.8
par-omp4	4	0-3	wtrsv	LCU	512	72	369308.3	4217199.0
