run_id	run_binary	omp	taskset	routine	key	size	iters	subject_ns	migrated_ns
epopenblas-omp1	ep_	1	0	egbmv	N/y-1	256	200	21914.8	21941.1
epopenblas-omp1	ep_	1	0	egbmv	N/y-1	512	200	45623.4	44428.0
epopenblas-omp1	ep_	1	0	egbmv	N/y-1	1024	200	89554.6	89351.3
epopenblas-omp1	ep_	1	0	egbmv	N/x2	128	200	10732.7	9506.9
epopenblas-omp1	ep_	1	0	egbmv	N/x2	256	200	21946.4	19472.6
epopenblas-omp1	ep_	1	0	egbmv	N/x2	512	200	44534.6	39272.0
epopenblas-omp1	ep_	1	0	egbmv	N/x2	1024	200	89513.2	79420.4
epopenblas-omp1	ep_	1	0	egbmv	N/x2/y2	128	200	10769.9	11336.3
epopenblas-omp1	ep_	1	0	egbmv	N/x2/y2	256	200	23053.0	21985.3
epopenblas-omp1	ep_	1	0	egbmv	N/x2/y2	512	200	45768.0	44781.6
epopenblas-omp1	ep_	1	0	egbmv	N/x2/y2	1024	200	90196.1	89401.8
epopenblas-omp1	ep_	1	0	egbmv	N/x2/y-1	128	200	10683.3	10701.2
epopenblas-omp1	ep_	1	0	egbmv	N/x2/y-1	256	200	21947.2	21952.3
epopenblas-omp1	ep_	1	0	egbmv	N/x2/y-1	512	200	44591.0	44519.5
epopenblas-omp1	ep_	1	0	egbmv	N/x2/y-1	1024	200	89501.3	89501.1
epopenblas-omp1	ep_	1	0	egbmv	N/x-1	128	200	10728.2	9492.9
epopenblas-omp1	ep_	1	0	egbmv	N/x-1	256	200	22012.0	20198.8
epopenblas-omp1	ep_	1	0	egbmv	N/x-1	512	200	44562.8	40888.2
epopenblas-omp1	ep_	1	0	egbmv	N/x-1	1024	200	90204.6	79558.7
epopenblas-omp1	ep_	1	0	egbmv	N/x-1/y2	128	200	10697.9	10707.6
epopenblas-omp1	ep_	1	0	egbmv	N/x-1/y2	256	200	21918.8	22223.6
epopenblas-omp1	ep_	1	0	egbmv	N/x-1/y2	512	200	44687.9	45228.4
epopenblas-omp1	ep_	1	0	egbmv	N/x-1/y2	1024	200	90221.0	89463.1
epopenblas-omp1	ep_	1	0	egbmv	N/x-1/y-1	128	200	10680.4	10718.7
epopenblas-omp1	ep_	1	0	egbmv	N/x-1/y-1	256	200	22676.3	22361.9
epopenblas-omp1	ep_	1	0	egbmv	N/x-1/y-1	512	200	44570.2	45143.0
epopenblas-omp1	ep_	1	0	egbmv	N/x-1/y-1	1024	200	90744.1	90269.4
epopenblas-omp1	ep_	1	0	egbmv	T	128	200	5209.2	5357.5
epopenblas-omp1	ep_	1	0	egbmv	T	256	200	10610.4	12311.8
epopenblas-omp1	ep_	1	0	egbmv	T	512	200	21915.1	22432.2
epopenblas-omp1	ep_	1	0	egbmv	T	1024	200	44843.4	45966.3
epopenblas-omp1	ep_	1	0	egbmv	T/y2	128	200	5212.4	5353.2
epopenblas-omp1	ep_	1	0	egbmv	T/y2	256	200	10689.9	10934.1
epopenblas-omp1	ep_	1	0	egbmv	T/y2	512	200	21976.5	22388.8
epopenblas-omp1	ep_	1	0	egbmv	T/y2	1024	200	45531.0	46830.9
epopenblas-omp1	ep_	1	0	egbmv	T/y-1	128	200	5323.4	5344.6
epopenblas-omp1	ep_	1	0	egbmv	T/y-1	256	200	11627.9	10863.3
epopenblas-omp1	ep_	1	0	egbmv	T/y-1	512	200	21886.8	22321.7
epopenblas-omp1	ep_	1	0	egbmv	T/y-1	1024	200	46995.4	45729.1
epopenblas-omp1	ep_	1	0	egbmv	T/x2	128	200	5559.6	6292.6
epopenblas-omp1	ep_	1	0	egbmv	T/x2	256	200	11293.3	11095.5
epopenblas-omp1	ep_	1	0	egbmv	T/x2	512	200	23268.2	23086.4
epopenblas-omp1	ep_	1	0	egbmv	T/x2	1024	200	48479.2	47122.6
epopenblas-omp1	ep_	1	0	egbmv	T/x2/y2	128	200	5503.7	5403.9
epopenblas-omp1	ep_	1	0	egbmv	T/x2/y2	256	200	11225.0	11962.3
epopenblas-omp1	ep_	1	0	egbmv	T/x2/y2	512	200	23529.8	22978.4
epopenblas-omp1	ep_	1	0	egbmv	T/x2/y2	1024	200	48627.0	47524.4
epopenblas-omp1	ep_	1	0	egbmv	T/x2/y-1	128	200	5523.6	5424.5
epopenblas-omp1	ep_	1	0	egbmv	T/x2/y-1	256	200	11268.0	11051.4
epopenblas-omp1	ep_	1	0	egbmv	T/x2/y-1	512	200	24208.5	22805.1
epopenblas-omp1	ep_	1	0	egbmv	T/x2/y-1	1024	200	47538.7	46760.5
epopenblas-omp1	ep_	1	0	egbmv	T/x-1	128	200	5489.6	5437.3
epopenblas-omp1	ep_	1	0	egbmv	T/x-1	256	200	11300.7	11117.6
epopenblas-omp1	ep_	1	0	egbmv	T/x-1	512	200	23298.6	24301.5
epopenblas-omp1	ep_	1	0	egbmv	T/x-1	1024	200	47419.4	47873.6
epopenblas-omp1	ep_	1	0	egbmv	T/x-1/y2	128	200	5522.6	5407.8
epopenblas-omp1	ep_	1	0	egbmv	T/x-1/y2	256	200	11232.6	11963.1
epopenblas-omp1	ep_	1	0	egbmv	T/x-1/y2	512	200	23347.6	22829.8
epopenblas-omp1	ep_	1	0	egbmv	T/x-1/y2	1024	200	48432.5	47472.6
epopenblas-omp1	ep_	1	0	egbmv	T/x-1/y-1	128	200	5637.3	5559.8
epopenblas-omp1	ep_	1	0	egbmv	T/x-1/y-1	256	200	11301.8	13897.8
epopenblas-omp1	ep_	1	0	egbmv	T/x-1/y-1	512	200	23299.6	22715.7
epopenblas-omp1	ep_	1	0	egbmv	T/x-1/y-1	1024	200	48545.5	47689.4
epopenblas-omp4	ep_	4	0-3	egbmv	N	128	200	10749.2	9494.5
epopenblas-omp4	ep_	4	0-3	egbmv	N	256	200	22166.9	19492.6
epopenblas-omp4	ep_	4	0-3	egbmv	N	512	200	18421.4	39283.9
epopenblas-omp4	ep_	4	0-3	egbmv	N	1024	200	33418.0	79546.9
