routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
egemv	T/x2/y-1	256	2.0248	5.6588	1.8895	2.2120	1.9089	1.9089	2.2271	2.0059	2.2182
egemv	T/x2/y-1	512	1.9914	7.0746	2.1981	2.2223	2.2094	2.2094	2.2163	2.0505	2.0812
egemv	T/x2/y-1	1024	1.6408	5.8667	1.6904	1.6835	1.6748	1.6748	1.6599	1.6600	1.6283
egemv	T/x2/y-1	2048	1.6225	4.2920	1.6134	1.6186	1.6126	1.6126	1.6146	1.6413	1.5964
egemv	T/x2/y2	128	2.1326	3.3823	2.1184	2.0896	2.1227	2.1227	2.1285	2.0744	2.0538
egemv	T/x2/y2	256	2.1735	5.4051	2.1599	2.1675	2.1633	2.1633	2.1974	2.2006	2.1077
egemv	T/x2/y2	512	2.2133	7.1673	2.1630	2.1468	2.1378	2.1378	2.1738	2.1893	2.1155
egemv	T/x2/y2	1024	1.6892	5.9386	1.6504	1.5706	1.6528	1.6528	1.5873	1.6502	1.6323
egemv	T/x2/y2	2048	1.6274	4.3185	1.6256	1.6301	1.5773	1.5773	1.6294	1.6385	1.6025
egemv	T/y-1	128	2.0591	3.2701	2.1546	2.1869	2.1624	2.1624	2.1719	2.1749	2.1208
egemv	T/y-1	256	2.1673	5.6945	2.1612	2.1184	2.1845	2.1845	2.1921	2.1860	2.1793
egemv	T/y-1	512	2.1413	7.2163	2.1679	2.2049	2.1341	2.1341	2.1986	2.1305	2.0687
egemv	T/y-1	1024	1.6616	5.8322	1.6531	1.6677	1.6366	1.6366	1.6480	1.6788	1.6340
egemv	T/y-1	2048	1.6292	4.3241	1.6343	1.6517	1.6507	1.6507	1.6450	1.6608	1.6026
egemv	T/y2	128	2.1164	3.4121	2.1781	2.2113	2.1448	2.1448	2.1989	2.1736	2.0618
egemv	T/y2	256	2.1742	5.8128	2.1525	2.2175	2.0718	2.0718	2.1998	2.1957	2.1651
egemv	T/y2	512	2.1745	7.2125	2.1461	2.1748	2.1092	2.1092	2.1969	2.1274	2.0612
egemv	T/y2	1024	1.6280	5.9455	1.6487	1.6790	1.6303	1.6303	1.6850	1.6697	1.5698
egemv	T/y2	2048	1.5787	4.2609	1.6002	1.6484	1.6485	1.6485	1.6536	1.6314	1.6278
eger	-	128	1.1529	2.4527	1.1727	2.4248	1.2027	1.2027	1.1802	1.1705	1.1732
eger	-	256	1.2223	3.2456	1.2239	3.6166	1.2485	1.2485	1.2646	1.2780	1.2291
eger	-	512	1.2593	3.3836	1.2473	3.3470	1.2604	1.2604	1.1423	1.2735	1.2078
eger	-	1024	1.0707	2.1651	1.0740	2.1813	1.0794	1.0794	1.0645	1.0905	1.0687
eger	x-1	128	1.0795	1.3540	1.1048	1.1058	1.0933	1.0933	1.0994	1.0986	1.0265
eger	x-1	256	1.1031	3.3677	1.1129	1.0969	1.0485	1.0485	1.0969	1.1243	1.0507
eger	x-1	512	1.1062	1.9506	1.0732	1.1208	1.1245	1.1245	1.1182	1.1088	1.0593
eger	x-1	1024	0.9776	2.1653	0.9668	0.9767	0.9747	0.9747	0.9414	0.9764	0.9649
eger	x-1/y-1	128	1.0553	2.0403	1.0847	1.0929	1.1034	1.1034	1.0970	1.0823	1.0391
eger	x-1/y-1	256	1.1149	3.5604	1.1180	1.1239	1.0880	1.0880	1.1131	1.1134	1.1130
eger	x-1/y-1	512	1.1190	3.1635	1.1182	1.1281	1.1276	1.1276	1.1253	1.1263	1.0632
eger	x-1/y-1	1024	0.9793	2.1571	0.9737	0.9818	0.9755	0.9755	0.9675	0.9776	0.9627
eger	x-1/y2	128	1.0816	2.0453	1.0991	1.0331	1.0962	1.0962	1.0365	1.0870	1.0547
eger	x-1/y2	256	1.1173	3.4812	1.1230	1.1061	1.1232	1.1232	1.1138	1.1209	1.0890
eger	x-1/y2	512	1.1255	3.2369	1.1082	1.1222	1.1229	1.1229	1.1244	1.1278	1.0610
eger	x-1/y2	1024	0.9762	2.1450	0.9786	0.9719	0.9822	0.9822	0.9704	0.9821	0.9661
eger	x2	128	1.0650	2.0873	1.0605	1.1006	1.0848	1.0848	1.1050	1.0998	0.9945
eger	x2	256	1.1156	2.9964	1.1219	1.1139	1.1206	1.1206	1.1240	1.1193	1.1150
eger	x2	512	1.1144	3.3096	1.1239	1.1174	1.1273	1.1273	1.1159	1.1200	1.0596
eger	x2	1024	0.9688	2.0879	0.9772	0.9696	0.9663	0.9663	0.9687	0.9770	0.9564
eger	x2/y-1	128	1.0773	2.4134	1.0909	1.1019	1.0898	1.0898	1.1039	1.1061	1.0510
eger	x2/y-1	256	1.1179	3.3629	1.1082	1.1120	1.1075	1.1075	1.1145	1.1249	1.1079
eger	x2/y-1	512	1.1232	3.3468	1.1034	1.1240	1.1020	1.1020	1.1246	1.1187	1.0599
eger	x2/y-1	1024	0.9767	2.1428	0.9675	0.9782	0.9712	0.9712	0.9786	0.9789	0.9219
eger	x2/y2	128	1.0667	2.3436	1.0811	1.1054	1.0851	1.0851	1.0952	1.1030	1.0068
eger	x2/y2	256	1.0958	3.1154	1.0986	1.1093	1.1097	1.1097	1.1132	1.1035	1.1139
eger	x2/y2	512	1.1225	3.2781	1.0986	1.1200	1.1000	1.1000	1.1202	1.1285	1.0613
eger	x2/y2	1024	0.9775	2.1463	0.9663	0.9776	0.9652	0.9652	0.9832	0.9804	0.9673
eger	y-1	128	1.2194	2.4499	1.2212	1.2498	1.2517	1.2517	1.2586	1.2534	1.1792
eger	y-1	256	1.2546	3.6416	1.2787	1.2803	1.2657	1.2657	1.2817	1.2617	1.1758
eger	y-1	512	1.2750	3.3308	1.2847	1.2808	1.2866	1.2866	1.2668	1.2875	1.1968
eger	y-1	1024	1.0749	2.1710	1.0810	1.0767	1.0767	1.0767	1.0775	1.0778	1.0622
eger	y2	128	1.2151	2.5123	1.1714	1.2269	1.2487	1.2487	1.2179	1.2544	1.1918
eger	y2	256	1.2661	3.7201	1.2531	1.2511	1.2572	1.2572	1.2571	1.2707	1.2237
eger	y2	512	1.2875	3.3185	1.2761	1.2812	1.2678	1.2678	1.2804	1.2794	1.2110
eger	y2	1024	1.0784	2.1786	1.0689	1.0796	1.0720	1.0720	1.0758	1.0875	1.0554
enrm2	-	64	0.9131	0.8922	1.2015	1.2288	0.6954	0.6954	0.7113	0.7261	0.7107
enrm2	-	128	0.9896	0.4243	1.3438	1.3753	0.7360	0.7360	0.7528	0.7667	0.7494
enrm2	-	256	1.0392	1.0196	1.4425	1.4754	0.7618	0.7618	0.7792	0.7954	0.7780
enrm2	-	512	0.8256	1.0502	1.4983	1.5333	0.6680	0.6680	0.6433	0.8100	0.7925
enrm2	-	1024	1.0730	1.0520	1.5199	1.5551	0.7294	0.7294	0.7202	0.7348	0.7486
enrm2	-	2048	0.0397	1.0121	1.5283	1.5617	0.0542	0.0542	0.7173	0.7453	0.7062
enrm2	-	4096	0.9922	0.9814	0.3963	1.4811	0.3009	0.3009	0.7509	0.2688	0.7178
enrm2	-	16384	0.4553	1.0145	0.6368	1.4414	0.2916	0.2916	0.7615	0.3366	0.7464
enrm2	-	65536	0.5559	1.0346	0.6823	1.4632	0.4334	0.4334	0.7920	0.3856	0.7740
erot	-	64	1.8946	1.4227	1.7260	1.8450	1.7267	1.7267	1.8444	1.8047	1.8030
erot	-	128	1.2652	1.9558	1.7616	1.8848	1.7618	1.7618	1.4056	1.8431	1.8428
erot	-	256	2.0121	2.0121	1.7994	1.7592	1.7989	1.7989	1.7765	1.8827	1.8845
erot	-	512	2.0413	1.8180	1.8186	1.9456	1.8185	1.8185	1.6685	1.6872	1.9037
erot	-	1024	2.0028	1.9688	1.8262	1.7754	1.8201	1.8201	1.7670	1.7792	1.8147
erot	-	2048	1.9707	1.9188	1.8017	1.8261	1.8287	1.8287	1.9156	1.7979	1.8825
erot	-	4096	1.9651	1.9547	1.8286	1.7685	1.8283	1.8283	1.8055	1.8430	1.8174
erot	-	16384	1.9554	3.9030	1.8305	1.8533	1.8313	1.8313	1.9314	1.9011	1.8511
erot	-	65536	2.0492	4.5563	1.8755	1.8604	1.8946	1.8946	1.8925	1.9062	1.8411
erotg	-	200	0.2374	0.2272	0.2510	0.2519	0.2230	0.2230	0.2248	0.2354	0.2243
erotm	-	64	1.2087	1.2034	1.2164	1.2725	1.2177	1.2177	1.2741	1.2185	1.2192
erotm	-	128	1.1882	1.2478	1.2522	1.2201	1.2528	1.2528	0.7968	1.2520	1.2515
erotm	-	256	1.2835	1.2827	1.2850	1.3448	1.2295	1.2295	1.3454	1.2851	1.2853
erotm	-	512	1.3009	1.3011	1.3023	1.3630	1.3023	1.3023	1.1848	1.3018	1.2920
erotm	-	1024	1.2730	1.3029	1.3086	1.2842	1.2917	1.2917	1.3703	1.3094	1.3096
erotm	-	2048	1.3108	1.3115	1.2848	1.3314	1.3107	1.3107	1.2549	1.3078	1.3105
erotm	-	4096	1.3099	1.3093	1.3089	1.3034	1.3114	1.3114	1.2958	1.3110	1.3101
erotm	-	16384	1.3116	2.7945	1.3139	1.3229	1.3156	1.3156	1.3406	1.3146	1.3251
erotm	-	65536	1.3123	2.9422	1.3464	1.3418	1.3505	1.3505	1.3548	1.3158	1.3470
erotmg	-	200	0.5037	0.5070	0.5218	0.5253	0.4578	0.4578	0.4593	0.4550	0.4554
esbmv	L	128	1.8382	1.7105	1.7686	1.8209	1.8307	1.8307	1.8324	1.8297	1.7102
esbmv	L	256	1.7866	1.5736	1.7481	1.7775	1.7846	1.7846	1.7601	1.7827	1.6670
esbmv	L	512	1.7346	2.2890	1.7427	1.7563	1.7656	1.7656	1.7652	1.7266	1.6494
esbmv	L	1024	1.7251	2.7056	1.6807	1.7317	1.7335	1.7335	1.7396	1.7162	1.6391
esbmv	L/x-1	128	1.5953	1.5227	1.5998	1.6430	1.7377	1.7377	1.7898	1.7514	1.6726
esbmv	L/x-1	256	1.5692	1.5253	1.6014	1.5986	1.7185	1.7185	1.7447	1.7202	1.6305
esbmv	L/x-1	512	1.5722	2.0193	1.5796	1.5784	1.7127	1.7127	1.7257	1.7016	1.6098
esbmv	L/x-1	1024	1.5099	2.5601	1.5614	1.5737	1.7081	1.7081	1.7082	1.7090	1.6011
esbmv	L/x-1/y-1	128	1.6300	1.5247	1.6414	1.6424	1.7974	1.7974	1.8007	1.7431	1.6762
esbmv	L/x-1/y-1	256	1.5393	1.3785	1.6030	1.6035	1.7534	1.7534	1.7553	1.6967	1.6372
esbmv	L/x-1/y-1	512	1.5412	2.1654	1.5494	1.5846	1.7339	1.7339	1.7205	1.7066	1.6197
esbmv	L/x-1/y-1	1024	1.5392	2.3173	1.5740	1.4898	1.7114	1.7114	1.7166	1.6900	1.6022
esbmv	L/x-1/y2	128	1.5877	1.5247	1.6353	1.6344	1.7981	1.7981	1.7922	1.7935	1.6748
esbmv	L/x-1/y2	256	1.5903	1.4867	1.5937	1.5937	1.7528	1.7528	1.7532	1.7563	1.6372
esbmv	L/x-1/y2	512	1.5512	1.9492	1.5655	1.5656	1.4952	1.4952	1.7344	1.6815	1.6196
esbmv	L/x-1/y2	1024	1.5343	2.4762	1.5290	1.5605	1.7172	1.7172	1.7102	1.6866	1.6092
esbmv	L/x2	128	1.5941	1.5252	1.5902	1.6300	1.7897	1.7897	1.7935	1.7501	1.6735
esbmv	L/x2	256	1.5146	1.5254	1.5302	1.5936	1.7445	1.7445	1.7451	1.4482	1.6289
esbmv	L/x2	512	1.5374	2.1619	1.5639	1.5636	1.7255	1.7255	1.7257	1.6760	1.6114
esbmv	L/x2	1024	1.5259	2.6900	1.5648	1.5661	1.7142	1.7142	1.7027	1.6767	1.6021
esbmv	L/x2/y-1	128	1.5994	1.5268	1.6409	1.6423	1.7404	1.7404	1.7916	1.7535	1.6745
esbmv	L/x2/y-1	256	1.5320	1.5772	1.6018	1.6024	1.7504	1.7504	1.7558	1.6542	1.6364
esbmv	L/x2/y-1	512	1.5385	1.9146	1.5734	1.5720	1.7182	1.7182	1.7197	1.6972	1.6159
esbmv	L/x2/y-1	1024	1.5293	2.5407	1.5738	1.5635	1.6959	1.6959	1.6833	1.6862	1.6077
esbmv	L/x2/y2	128	1.6002	1.5287	1.6356	1.6353	1.7937	1.7937	1.7896	1.7536	1.6795
esbmv	L/x2/y2	256	1.5535	1.5387	1.5938	1.5946	1.7521	1.7521	1.7459	1.7168	1.6364
esbmv	L/x2/y2	512	1.5387	2.1169	1.5752	1.4461	1.7025	1.7025	1.7145	1.6959	1.6205
esbmv	L/x2/y2	1024	1.5304	2.4894	1.5604	1.5601	1.7236	1.7236	1.6878	1.6764	1.6083
esbmv	L/y-1	128	1.5966	1.5251	1.6417	1.5970	1.7914	1.7914	1.7904	1.7512	1.6747
esbmv	L/y-1	256	1.5526	1.5646	1.6013	1.6035	1.7545	1.7545	1.7520	1.7065	1.6298
esbmv	L/y-1	512	1.5377	2.1670	1.5832	1.5821	1.7202	1.7202	1.7351	1.6904	1.6036
esbmv	L/y-1	1024	1.4516	2.7463	1.5668	1.5636	1.7175	1.7175	1.7101	1.6789	1.6076
esbmv	L/y2	128	1.5972	1.5229	1.6360	1.6343	1.7907	1.7907	1.7952	1.7541	1.6753
esbmv	L/y2	256	1.5501	1.5390	1.5942	1.5949	1.7541	1.7541	1.7540	1.7116	1.6397
esbmv	L/y2	512	1.5371	2.0961	1.5759	1.5760	1.7156	1.7156	1.7341	1.6965	1.6191
esbmv	L/y2	1024	1.5308	2.5810	1.5597	1.5658	1.7136	1.7136	1.7034	1.6861	1.6079
esbmv	U	128	1.8141	1.8436	1.7856	1.8316	1.7787	1.7787	1.6356	1.7840	1.8260
esbmv	U	256	1.7460	1.6315	1.7362	1.6970	1.7177	1.7177	1.7402	1.7302	1.7544
esbmv	U	512	1.7523	2.3403	1.7182	1.7365	1.7090	1.7090	1.6129	1.7038	1.7044
esbmv	U	1024	1.7441	2.9781	1.7084	1.7178	1.6985	1.6985	1.6426	1.6977	1.6981
esbmv	U/x-1	128	1.6335	1.5821	1.6540	1.6264	1.8595	1.8595	1.7785	1.7785	1.7380
esbmv	U/x-1	256	1.5860	1.6426	1.6348	1.5832	1.8106	1.8106	1.7320	1.7320	1.6919
esbmv	U/x-1	512	1.5657	2.1522	1.5142	1.5918	1.7878	1.7878	1.7896	1.7338	1.6708
esbmv	U/x-1	1024	1.5995	2.6761	1.5615	1.6246	1.6627	1.6627	1.7693	1.7503	1.6599
esbmv	U/x-1/y-1	128	1.6607	1.5924	1.7012	1.6634	1.8637	1.8637	1.8202	1.8663	1.7415
esbmv	U/x-1/y-1	256	1.6578	1.5587	1.6556	1.6561	1.8194	1.8194	1.7841	1.7074	1.6944
esbmv	U/x-1/y-1	512	1.5961	2.1025	1.6245	1.6359	1.7778	1.7778	1.7996	1.7545	1.6786
esbmv	U/x-1/y-1	1024	1.5886	2.6027	1.6184	1.6068	1.7823	1.7823	1.7862	1.7158	1.6648
esbmv	U/x-1/y2	128	1.7085	1.5941	1.7010	1.7007	1.8611	1.8611	1.8607	1.8108	1.7405
esbmv	U/x-1/y2	256	1.6475	1.5715	1.6555	1.6556	1.8199	1.8199	1.7892	1.8202	1.6983
esbmv	U/x-1/y2	512	1.5188	2.1139	1.6355	1.6358	1.7798	1.7798	1.7966	1.6822	1.6760
esbmv	U/x-1/y2	1024	1.5995	2.5792	1.6180	1.6242	1.7823	1.7823	1.7063	1.7471	1.6665
esbmv	U/x2	128	1.5921	1.6599	1.5893	1.6271	1.7378	1.7378	1.7785	1.7315	1.7495
esbmv	U/x2	256	1.5539	1.6386	1.5494	1.5845	1.6862	1.6862	1.7319	1.6877	1.6929
esbmv	U/x2	512	1.5324	2.1826	1.5296	1.5646	1.6684	1.6684	1.7107	1.6790	1.6704
esbmv	U/x2	1024	1.5612	2.5459	1.5173	1.5526	1.7397	1.7397	1.6924	1.6982	1.6367
esbmv	U/x2/y-1	128	1.6371	1.5947	1.7002	1.6277	1.8680	1.8680	1.7803	1.7810	1.7386
esbmv	U/x2/y-1	256	1.5831	1.5583	1.6557	1.5837	1.8214	1.8214	1.7361	1.7397	1.7009
esbmv	U/x2/y-1	512	1.5707	2.1508	1.6333	1.5644	1.7694	1.7694	1.7197	1.7197	1.6760
esbmv	U/x2/y-1	1024	1.5597	2.5741	1.6231	1.5527	1.7823	1.7823	1.7057	1.7054	1.6651
esbmv	U/x2/y2	128	1.6310	1.6002	1.7006	1.6265	1.8625	1.8625	1.7887	1.7886	1.7393
esbmv	U/x2/y2	256	1.5884	1.6061	1.6542	1.5830	1.8206	1.8206	1.7427	1.7416	1.6930
esbmv	U/x2/y2	512	1.5721	2.1716	1.6341	1.5645	1.7821	1.7821	1.7165	1.7101	1.6731
esbmv	U/x2/y2	1024	1.5614	2.5802	1.6236	1.5526	1.7666	1.7666	1.7050	1.7036	1.6596
esbmv	U/y-1	128	1.5940	1.5549	1.5890	1.6267	1.7441	1.7441	1.7890	1.7422	1.7537
esbmv	U/y-1	256	1.5417	1.6351	1.5459	1.5835	1.7006	1.7006	1.7408	1.7027	1.6959
esbmv	U/y-1	512	1.5339	2.3264	1.5290	1.5574	1.6744	1.6744	1.7195	1.6799	1.6561
esbmv	U/y-1	1024	1.5198	2.8899	1.5165	1.5527	1.6660	1.6660	1.6972	1.6642	1.6796
esbmv	U/y2	128	1.5941	1.5970	1.5880	1.5260	1.7396	1.7396	1.7153	1.7377	1.7383
esbmv	U/y2	256	1.5506	1.6975	1.5470	1.5525	1.7013	1.7013	1.6911	1.7002	1.6933
esbmv	U/y2	512	1.5341	2.3213	1.5276	1.5520	1.6787	1.6787	1.5798	1.6723	1.6729
esbmv	U/y2	1024	1.5257	2.7132	1.5153	1.5523	1.6427	1.6427	1.6152	1.6641	1.6606
escal	-	64	0.7185	0.7193	0.6725	0.6883	0.6637	0.6637	0.6774	0.7109	0.7108
escal	-	128	0.7874	0.7867	0.7288	0.7445	0.7240	0.7240	0.7411	0.7754	0.7757
escal	-	256	0.8287	0.8284	0.7597	0.7782	0.7580	0.7580	0.7752	0.5794	0.8118
escal	-	512	0.8510	0.6355	0.7422	0.7895	0.7699	0.7699	0.7887	0.8238	0.8239
escal	-	1024	0.8591	0.8588	0.7824	0.6856	0.7818	0.7818	0.8000	0.7647	0.7506
escal	-	2048	0.8650	0.8650	0.7875	0.7461	0.7870	0.7870	0.7633	0.7550	0.7838
escal	-	4096	0.8177	0.8340	0.7909	0.7680	0.7907	0.7907	0.7762	0.7898	0.8098
escal	-	16384	0.8088	1.4323	0.7899	0.7691	0.7908	0.7908	0.7935	0.8030	0.7818
escal	-	65536	0.8482	2.2682	0.7916	0.8017	0.8001	0.8001	0.8110	0.8378	0.7922
espmv	L	128	1.7328	1.6579	1.7642	1.8419	1.7621	1.7621	1.7421	1.8996	1.5358
espmv	L	256	1.7597	2.6045	1.8444	1.9699	1.8204	1.8204	1.9574	1.9600	1.8535
espmv	L	512	1.7713	5.0716	1.8686	1.9937	1.9297	1.9297	1.9765	1.9897	1.8722
espmv	L	1024	1.7475	6.9697	1.9333	1.9564	1.9230	1.9230	1.9584	1.9666	1.9111
espmv	L/x-1	128	1.4426	1.5650	1.6444	1.6387	1.8592	1.8592	1.7983	1.8754	1.8624
espmv	L/x-1	256	1.6161	1.5468	1.7587	1.7031	1.8851	1.8851	1.9029	1.9411	1.9087
espmv	L/x-1	512	1.6141	1.6210	1.7941	1.7148	1.9833	1.9833	1.8871	1.9810	1.9600
espmv	L/x-1	1024	1.6147	1.6112	1.7430	1.7681	1.9035	1.9035	1.9506	1.9236	1.9347
espmv	L/x-1/y-1	128	1.5753	1.5053	1.6720	1.6730	1.8370	1.8370	1.6969	1.8624	1.8639
espmv	L/x-1/y-1	256	1.6129	1.5919	1.7212	1.7201	1.9003	1.9003	1.8637	1.9295	1.8934
espmv	L/x-1/y-1	512	1.6166	1.5926	1.7428	1.7459	1.9399	1.9399	1.9391	1.9851	1.9016
espmv	L/x-1/y-1	1024	1.5816	1.6213	1.7785	1.7416	1.9201	1.9201	1.8903	1.9480	1.9357
espmv	L/x-1/y2	128	1.4006	1.5415	1.7093	1.7088	1.8770	1.8770	1.8775	1.8380	1.8477
espmv	L/x-1/y2	256	1.5749	1.5963	1.7655	1.7588	1.9346	1.9346	1.9038	1.8933	1.9388
espmv	L/x-1/y2	512	1.5850	1.6342	1.7905	1.7691	1.9555	1.9555	1.9562	1.9455	1.9739
espmv	L/x-1/y2	1024	1.6087	1.5949	1.7530	1.7258	1.8877	1.8877	1.9163	1.9261	1.9438
espmv	L/x2	128	1.4448	1.5636	1.6712	1.6954	1.8375	1.8375	1.8627	1.8009	1.8802
espmv	L/x2	256	1.5743	1.6102	1.6818	1.7308	1.9159	1.9159	1.9164	1.9373	1.9000
espmv	L/x2	512	1.6305	1.6172	1.7913	1.7877	1.9629	1.9629	1.9762	1.9754	1.9604
espmv	L/x2	1024	1.6077	1.6179	1.7449	1.7370	1.9022	1.9022	1.9354	1.9469	1.9231
espmv	L/x2/y-1	128	1.4576	1.5756	1.7096	1.7080	1.7107	1.7107	1.8614	1.8061	1.8783
espmv	L/x2/y-1	256	1.5435	1.6130	1.7126	1.7094	1.8856	1.8856	1.8979	1.4288	1.9281
espmv	L/x2/y-1	512	1.5478	1.6135	1.7057	1.7864	1.8586	1.8586	1.9829	1.8589	1.9778
espmv	L/x2/y-1	1024	1.5762	1.5728	1.7772	1.7752	1.9364	1.9364	1.9387	1.9265	1.9532
espmv	L/x2/y2	128	1.5533	1.4937	1.6346	1.6962	1.7955	1.7955	1.8768	1.8440	1.8371
espmv	L/x2/y2	256	1.5699	1.5294	1.6874	1.7568	1.8624	1.8624	1.9397	1.8559	1.7846
espmv	L/x2/y2	512	1.5962	1.5685	1.7621	1.7885	1.9562	1.9562	1.9761	1.9342	1.9251
espmv	L/x2/y2	1024	1.6044	1.6059	1.7513	1.7286	1.9281	1.9281	1.9163	1.9291	1.9399
espmv	L/y-1	128	1.5643	1.5543	1.6655	1.6962	1.8780	1.8780	1.8786	1.8725	1.8783
espmv	L/y-1	256	1.6102	1.6133	1.7554	1.7414	1.9261	1.9261	1.8353	1.8281	1.9358
espmv	L/y-1	512	1.6340	1.6294	1.7355	1.7562	1.9383	1.9383	1.9431	1.9842	1.9537
espmv	L/y-1	1024	1.5992	1.6040	1.7548	1.7722	1.9155	1.9155	1.9177	1.9127	1.9206
espmv	L/y2	128	1.5653	1.4497	1.7088	1.7096	1.8779	1.8779	1.8601	1.8763	1.8166
espmv	L/y2	256	1.6102	1.6101	1.7579	1.7653	1.9417	1.9417	1.9481	1.9440	1.9072
espmv	L/y2	512	1.6246	1.5294	1.7900	1.7929	1.9845	1.9845	1.9837	1.9638	1.9233
espmv	L/y2	1024	1.6185	1.6163	1.7501	1.7349	1.9376	1.9376	1.9401	1.9512	1.9529
espmv	U	128	1.5966	1.6396	1.8398	1.8329	1.8061	1.8061	1.7928	1.7433	1.7749
espmv	U	256	1.6645	4.5627	1.8566	1.8620	1.9039	1.9039	1.8926	1.8473	1.7994
espmv	U	512	1.7274	5.6630	1.9644	1.9888	1.9745	1.9745	1.9571	1.9494	1.8780
espmv	U	1024	1.7452	6.3511	1.8861	1.9120	1.9531	1.9531	1.9447	1.9307	1.9359
espmv	U/x-1	128	1.5456	1.5601	1.6915	1.7168	1.8772	1.8772	1.8717	1.8569	1.8719
espmv	U/x-1	256	1.5846	1.5209	1.7361	1.6994	1.9512	1.9512	1.9354	1.9175	1.9218
espmv	U/x-1	512	1.6038	1.6042	1.7940	1.7153	1.9793	1.9793	1.8650	1.9605	1.9235
espmv	U/x-1	1024	1.5860	1.5934	1.7417	1.6944	1.9301	1.9301	1.8790	1.8933	1.9058
espmv	U/x-1/y-1	128	1.5483	1.5479	1.7290	1.6567	1.9008	1.9008	1.9175	1.8769	1.8772
espmv	U/x-1/y-1	256	1.5841	1.5362	1.7673	1.7781	1.9410	1.9410	1.9528	1.9218	1.9263
espmv	U/x-1/y-1	512	1.5756	1.6137	1.7594	1.7943	1.9898	1.9898	1.9864	1.9545	1.9534
espmv	U/x-1/y-1	1024	1.5914	1.5622	1.7753	1.7823	1.8854	1.8854	1.9213	1.9504	1.8472
espmv	U/x-1/y2	128	1.5211	1.4799	1.7152	1.6632	1.8845	1.8845	1.9173	1.8586	1.8596
espmv	U/x-1/y2	256	1.5843	1.5849	1.7748	1.7635	1.9521	1.9521	1.9485	1.8926	1.9216
espmv	U/x-1/y2	512	1.6198	1.5910	1.7876	1.7975	1.9685	1.9685	1.9901	1.9216	1.9453
espmv	U/x-1/y2	1024	1.5838	1.5786	1.7639	1.7487	1.9441	1.9441	1.9483	1.9228	1.9151
espmv	U/x2	128	1.5513	1.5717	1.6509	1.7298	1.9177	1.9177	1.9027	1.9180	1.9185
espmv	U/x2	256	1.5851	1.6034	1.7749	1.7713	1.9390	1.9390	1.9573	1.9265	1.9617
espmv	U/x2	512	1.6074	1.6370	1.7947	1.7930	1.9907	1.9907	1.9912	1.9745	1.9584
espmv	U/x2	1024	1.6164	1.6160	1.7453	1.7560	1.9090	1.9090	1.9584	1.9557	1.9407
espmv	U/x2/y-1	128	1.5470	1.5820	1.7293	1.7300	1.8998	1.8998	1.9182	1.8761	1.9177
espmv	U/x2/y-1	256	1.6085	1.6064	1.7678	1.7663	1.9197	1.9197	1.8902	1.9686	1.9610
espmv	U/x2/y-1	512	1.6296	1.6340	1.7511	1.7755	1.9847	1.9847	1.9778	1.9966	1.9684
espmv	U/x2/y-1	1024	1.6238	1.5778	1.7751	1.7446	1.9272	1.9272	1.9161	1.9284	1.9359
espmv	U/x2/y2	128	1.5811	1.5052	1.7304	1.7137	1.9117	1.9117	1.9162	1.9024	1.8322
espmv	U/x2/y2	256	1.6203	1.5223	1.7737	1.7746	1.9645	1.9645	1.9621	1.9639	1.8136
espmv	U/x2/y2	512	1.6361	1.5291	1.7982	1.7984	1.9694	1.9694	1.9944	1.9947	1.9397
espmv	U/x2/y2	1024	1.6101	1.6177	1.7591	1.6751	1.9493	1.9493	1.8716	1.9367	1.9556
espmv	U/y-1	128	1.5474	1.4781	1.7288	1.7028	1.8994	1.8994	1.9173	1.8749	1.7909
espmv	U/y-1	256	1.5849	1.5143	1.7716	1.7748	1.9104	1.9104	1.9489	1.9213	1.9087
espmv	U/y-1	512	1.6071	1.6352	1.7445	1.7590	1.9569	1.9569	1.9884	1.9577	1.9870
espmv	U/y-1	1024	1.5881	1.5977	1.7651	1.7213	1.9456	1.9456	1.9473	1.9382	1.9276
espmv	U/y2	128	1.5458	1.5711	1.7277	1.7152	1.8994	1.8994	1.8993	1.8743	1.9162
espmv	U/y2	256	1.5390	1.6115	1.7506	1.7780	1.9358	1.9358	1.9691	1.9210	1.9521
espmv	U/y2	512	1.6036	1.6056	1.7648	1.7956	1.9790	1.9790	1.9743	1.9676	1.9600
espmv	U/y2	1024	1.5753	1.6046	1.7497	1.7686	1.9463	1.9463	1.9453	1.8957	1.8867
espr	L	128	1.0876	1.0800	1.0421	1.4463	1.0537	1.0537	1.0111	1.0747	1.0645
espr	L	256	1.0999	2.4067	1.0904	2.1385	1.1050	1.1050	1.0657	1.1047	1.0297
espr	L	512	1.1236	2.7323	1.1185	2.3252	1.0998	1.0998	1.0552	1.1165	1.0744
espr	L	1024	0.9632	2.2913	0.9640	1.9310	0.9653	0.9653	0.9266	0.9627	0.9481
espr	L/x-1	128	1.0585	1.0550	1.0586	1.0466	1.0660	1.0660	1.0028	0.9698	1.0175
espr	L/x-1	256	1.0676	1.0946	1.1069	1.0561	1.1059	1.1059	1.0326	1.0852	1.0685
